method,method_type,compute,date_introduced,reference_url,all__pos,all__elo,all__elo+,all__elo-,all__rank,all__winrate,all__improvability,all__imputed,all__time_train_s,all__time_infer_s,all__rank=1_count,classification__pos,classification__elo,classification__elo+,classification__elo-,classification__rank,classification__winrate,classification__improvability,classification__imputed,classification__time_train_s,classification__time_infer_s,classification__rank=1_count,binary__pos,binary__elo,binary__elo+,binary__elo-,binary__rank,binary__winrate,binary__improvability,binary__imputed,binary__time_train_s,binary__time_infer_s,binary__rank=1_count,multiclass__pos,multiclass__elo,multiclass__elo+,multiclass__elo-,multiclass__rank,multiclass__winrate,multiclass__improvability,multiclass__imputed,multiclass__time_train_s,multiclass__time_infer_s,multiclass__rank=1_count,regression__pos,regression__elo,regression__elo+,regression__elo-,regression__rank,regression__winrate,regression__improvability,regression__imputed,regression__time_train_s,regression__time_infer_s,regression__rank=1_count
[Leakage] TabSTAR_correct (default),config,gpu,,,72,1042.9,65.9,92.1,62.950980392156865,0.27963976288189696,0.27756733719393856,0.0,1512.874836954416,58.0305299244675,0.0,68,1081.2,72.0,100.6,60.223684210526315,0.3113525091799266,0.2902913733715876,0.0,1439.6576379976775,63.61101876434527,0.0,69,1098.8,95.8,118.9,59.35,0.32151162790697674,0.2822509619253108,0.0,1521.2060496966044,68.48865668773651,0.0,67,1012.0,99.0,162.2,63.5,0.27325581395348836,0.32044291629512567,0.0,1133.8510941267014,45.31987655162811,0.0,78,891.8,100.0,188.6,70.92307692307692,0.18694096601073346,0.24037400067465667,0.0,1726.8943415971903,41.71833177713248,0.0
NN_TORCH (default),config,cpu,2019-12,https://arxiv.org/abs/2003.06505,73,1041.0,48.9,63.6,63.09803921568628,0.2779297765617875,0.24596101536244835,0.0,73.82550601865731,0.5703827493331012,0.0,71,1048.5,58.0,78.7,62.921052631578945,0.2799877600979192,0.2743764770195294,0.0,47.78759841542495,0.6881854220440513,0.0,72,1057.4,67.1,69.1,62.833333333333336,0.2810077519379845,0.2579314763922597,0.0,48.768245069185895,0.7600379387537638,0.0,66,1015.6,140.7,188.0,63.25,0.2761627906976744,0.3360452293717907,0.0,44.11017346382141,0.4187384843826294,0.0,65,1023.6,84.4,144.3,63.61538461538461,0.27191413237924866,0.1629004351340576,0.0,149.93631285887497,0.2260364752549391,0.0
PB (tuned),hpo,cpu,2024-05,https://perpetual-ml.com/,74,1034.6,54.4,59.2,63.6078431372549,0.2720018239854081,0.29057382771835644,0.0,5226.060197222467,5.5724157305324775,0.0,73,1007.8,66.5,91.4,66.0657894736842,0.24342105263157895,0.3361770129707708,0.0,6281.992301062533,7.06072839937712,0.0,73,1055.8,68.0,96.6,62.96666666666667,0.27945736434108526,0.27277634085546226,0.0,2988.063416949908,7.17722274462382,0.0,84,742.8,103.4,177.7,77.6875,0.10828488372093023,0.5739295334031776,0.0,18634.22561648488,6.623874604701996,0.0,60,1133.9,68.4,109.7,56.42307692307692,0.3555456171735242,0.15727220928822216,0.0,2139.489432151501,1.2219633139096773,0.0
XRFM_GPU (default),config,gpu,2025-08,https://arxiv.org/abs/2508.10053,75,1028.3,64.4,75.3,64.09803921568627,0.2663018695850433,0.2749313556170054,0.0,43.17065006143906,3.806738212996838,0.0,80,976.2,78.6,87.6,68.34210526315789,0.21695226438188495,0.31739703206990516,0.0,47.977339493600944,4.535712706415277,0.0,84,936.3,84.0,105.7,71.56666666666666,0.17945736434108528,0.3161796392698367,0.0,52.280686831474306,4.749988094965617,0.0,62,1110.7,177.3,249.0,56.25,0.35755813953488375,0.3219622550701619,0.0,31.83978697657585,3.7321799993515015,0.0,54,1201.5,130.8,144.3,51.69230769230769,0.41055456171735244,0.15080091675468282,0.0,29.120327105888954,1.6758896937737098,0.0
XT (default),config,cpu,2006,https://link.springer.com/article/10.1007/s10994-006-6226-1,76,1003.5,63.9,70.8,65.98039215686275,0.2444140446876425,0.270365696526845,0.0,11.472845844194001,0.7438222987979066,0.0,79,984.8,80.2,93.5,67.73684210526316,0.22399020807833536,0.30612009006906243,0.0,9.081802154842176,0.7252910325401708,0.0,79,995.4,88.6,112.3,67.6,0.2255813953488372,0.2830090995569721,0.0,9.19324312210083,0.7435471534729003,0.0,76,938.0,125.0,200.4,68.25,0.2180232558139535,0.3927863044894012,0.0,8.663898527622223,0.6568305790424347,0.0,63,1067.5,96.0,121.6,60.84615384615385,0.3041144901610018,0.16585285386497856,0.0,18.46205047460703,0.7979906155512884,0.0
RF (default),config,cpu,2001-10,https://link.springer.com/article/10.1023/A:1010933404324,77,1000.0,57.7,58.3,66.23529411764706,0.2414500683994528,0.2721240167190694,0.0,5.493931228039312,0.181952906589882,0.0,76,1000.0,63.3,85.8,66.64473684210526,0.2366891064871481,0.3057848076149802,0.0,4.080644030320017,0.13749531068299942,0.0,76,1000.0,76.8,96.0,67.26666666666667,0.22945736434108527,0.28523735715492715,0.0,3.698057786623637,0.14661488533020017,0.0,69,1000.0,91.9,199.3,64.3125,0.26380813953488375,0.3828377468401793,0.0,5.515342444181442,0.10329690575599666,0.0,72,1000.0,56.7,97.4,65.03846153846153,0.25536672629695883,0.17373093563871478,0.0,9.625078421372633,0.3119058792407696,0.0
TABFLEX_GPU (default),config,gpu,2025-06,https://arxiv.org/abs/2506.05584,78,981.1,71.9,76.0,67.59803921568627,0.22560419516643868,0.29323649882596375,0.2549019607843137,8.42787161060408,0.6632513859692741,0.0,81,974.3,75.9,112.7,68.47368421052632,0.21542227662178703,0.33411998096897,0.0,8.018300859551681,0.7834485330079731,0.0,75,1011.8,96.2,118.8,66.4,0.23953488372093024,0.3067816393663242,0.0,7.647510631879171,0.7900475899378459,0.0,83,779.7,114.8,240.6,76.25,0.125,0.43663876197889173,0.0,9.408764213323593,0.7587020695209503,0.0,71,1000.0,56.7,97.4,65.03846153846153,0.25536672629695883,0.17373093563871478,1.0,9.625078421372633,0.3119058792407696,0.0
FASTAI (default),config,cpu,2017-09,https://arxiv.org/abs/2003.06505,79,980.7,60.3,72.2,67.62745098039215,0.22526219790241678,0.26760557636625115,0.0,27.62558492492227,1.0500701642503925,0.0,74,1004.5,66.9,66.3,66.3157894736842,0.2405140758873929,0.2880045443980429,0.0,30.567647507316188,1.0886577556007786,0.0,74,1022.4,67.0,94.7,65.6,0.24883720930232558,0.26421046487019983,0.0,30.746722372372947,1.170029838879903,0.0,77,925.4,141.5,242.5,69.0,0.20930232558139536,0.37723234262745464,0.0,29.896116763353348,0.7835124433040619,0.0,79,880.7,91.8,148.6,71.46153846153847,0.1806797853309481,0.20797782365793663,0.0,19.02570968407851,0.9372756664569561,0.0
KNN (tuned + ensemble),hpo,cpu,1951,https://scikit-learn.org/stable/modules/neighbors.html,80,970.4,58.7,84.6,68.34313725490196,0.21694026447788417,0.2872141065959992,0.0,7479.34973449333,300.71385903451954,0.0,75,1000.4,68.3,99.0,66.61842105263158,0.23699510403916768,0.3095527570677775,0.0,8993.579512614953,399.2450664106168,0.0,80,995.2,56.1,86.5,67.61666666666666,0.2253875968992248,0.2828353593069913,0.0,10955.007892775535,501.8776347955068,0.0,65,1021.1,289.2,360.8,62.875,0.2805232558139535,0.40974299867072606,0.0,1638.2230870127678,14.372934967279434,0.0,81,838.8,121.2,170.7,73.38461538461539,0.15831842576028624,0.22191651290926256,0.0,3053.139613830126,12.699560550542978,0.0
TABSTAR (default),config,gpu,2025-05,https://arxiv.org/abs/2505.18125,81,970.3,103.2,114.1,68.3529411764706,0.21682626538987687,0.3205787581772205,0.0,2131.1752908744065,51.58516402805553,1.0,72,1015.7,108.1,119.7,65.47368421052632,0.2503059975520196,0.3341300400962006,0.0,2149.235812444436,58.57104012213255,1.0,71,1057.9,115.6,144.4,62.8,0.2813953488372093,0.3041864799393145,0.0,2268.1534415165584,63.17248384952545,1.0,81,797.4,108.7,249.7,75.5,0.13372093023255813,0.4464183906845234,0.0,1703.294703423977,41.31562614440918,0.0,82,752.7,264.8,350.9,76.76923076923077,0.11896243291592129,0.2809673187217401,0.0,2078.38299705432,31.164910829984226,0.0
PB (default),config,cpu,2024-05,https://perpetual-ml.com/,82,943.1,60.6,82.5,70.16666666666667,0.19573643410852712,0.3402031510310064,0.0,767.2502326310849,0.5092810182010427,0.0,84,937.5,88.1,114.5,70.90789473684211,0.18711750305997552,0.391809509270262,0.0,967.3671145941082,0.6432883739471436,0.0,81,982.2,80.1,118.0,68.53333333333333,0.21472868217054264,0.32904024187277325,0.0,377.32881018320717,0.4555264711380005,0.0,86,679.4,116.6,349.3,79.8125,0.08357558139534883,0.6271942620108447,0.0,3180.0107561349873,1.34739550948143,0.0,74,948.1,100.1,164.1,68.0,0.22093023255813954,0.18935379617779788,0.0,182.29319304686325,0.11756720909705523,0.0
LR (tuned + ensemble),hpo,cpu,1958,https://scikit-learn.org/stable/modules/linear_model.html,83,901.3,77.0,100.2,72.72549019607843,0.1659826721386229,0.3518483804454927,0.0,1273.2449920598199,1.4999811555825027,0.0,82,967.2,85.8,102.7,68.96052631578948,0.20976132190942473,0.34328882817452927,0.0,1375.2623338260148,1.7403750545100163,0.0,82,980.3,92.9,116.6,68.66666666666667,0.2131782945736434,0.317525693244083,0.0,1303.3937757730484,1.9442285855611166,0.0,78,906.8,84.4,232.2,70.0625,0.19694767441860464,0.43990058416370287,0.0,1644.7694265246391,0.9759243130683899,0.0,85,452.0,114.4,408.2,83.73076923076923,0.03801431127012522,0.3768686101606166,0.0,975.0404545894036,0.797291297179002,0.0
LR (tuned),hpo,cpu,1958,https://scikit-learn.org/stable/modules/linear_model.html,84,880.2,84.5,112.9,73.91176470588235,0.15218878248974008,0.35719627086174227,0.0,1273.2449920598199,0.3585918884651333,0.0,83,946.8,88.1,109.1,70.3157894736842,0.19400244798041616,0.3498453459515078,0.0,1375.2623338260148,0.4336510833941008,0.0,83,959.4,92.4,119.6,70.08333333333333,0.19670542635658914,0.3233561914707851,0.0,1303.3937757730484,0.496861704190572,0.0,79,886.4,85.0,240.5,71.1875,0.18386627906976744,0.4491796752542177,0.0,1644.7694265246391,0.19661125540733335,0.0,86,398.7,126.5,555.4,84.42307692307692,0.02996422182468694,0.37868358983012,0.0,975.0404545894036,0.13918808790353623,0.0
KNN (tuned),hpo,cpu,1951,https://scikit-learn.org/stable/modules/neighbors.html,85,824.9,67.3,92.3,76.68627450980392,0.11992704058367533,0.34433126280928783,0.0,7479.34973449333,29.79767501120474,0.0,86,842.8,89.3,107.4,76.15789473684211,0.12607099143206854,0.37908894147488303,0.0,8993.579512614953,39.686601174505135,0.0,86,849.4,45.9,81.7,76.33333333333333,0.12403100775193798,0.34076022244475385,0.0,10955.007892775535,49.95884948571523,0.0,82,797.4,316.6,522.6,75.5,0.13372093023255813,0.5228216378378674,0.0,1638.2230870127678,1.16567000746727,0.0,83,708.3,86.3,143.4,78.23076923076923,0.10196779964221825,0.24273189440216345,0.0,3053.139613830126,0.891583149249737,0.0
LR (default),config,cpu,1958,https://scikit-learn.org/stable/modules/linear_model.html,86,821.4,75.6,104.1,76.84313725490196,0.1181030551755586,0.3816735931388718,0.0,6.458335193933225,0.44977833710464776,0.0,85,888.4,76.6,99.8,73.8157894736842,0.15330477356181152,0.3744634877013998,0.0,7.11378830985019,0.52793540452656,0.0,85,922.1,85.7,107.9,72.43333333333334,0.1693798449612403,0.33927467222920044,0.0,6.711167033513387,0.6109660387039184,0.0,85,705.2,88.8,273.1,79.0,0.09302325581395349,0.5064215457221475,0.0,8.623618096113205,0.21657052636146543,0.0,87,268.7,136.3,488.6,85.6923076923077,0.01520572450805009,0.40274928595609755,0.0,4.54239531663748,0.2213192169482891,0.0
KNN (default),config,cpu,1951,https://scikit-learn.org/stable/modules/neighbors.html,87,616.6,75.0,105.6,83.3529411764706,0.04240766073871409,0.4653500559411567,0.0,2.5689965322905897,0.6719373347712498,0.0,87,565.3,104.0,134.7,84.36842105263158,0.030599755201958383,0.5191945245943804,0.0,2.913053694524263,0.7401255369186401,0.0,87,612.4,96.0,158.6,83.8,0.037209302325581395,0.4651432509282359,0.0,2.4038267691930133,0.8061688899993896,0.0,87,178.2,114.0,2493.2,86.5,0.005813953488372093,0.7218868008424223,0.0,4.822654664516449,0.49246296286582947,0.0,84,630.1,123.0,215.7,80.38461538461539,0.07692307692307693,0.30795853218557967,0.0,1.5632909811460054,0.47261797464810884,0.0
