model,dataset_size,dataset,fold,test_score,Created
TabDPT 6️⃣,10000,MUL_TRANSPORTATION_US_ACCIDENTS_MARCH23,6,0.914252915784997,2025-10-09T20:10:59.000Z
TabDPT 6️⃣,10000,MUL_TRANSPORTATION_US_ACCIDENTS_MARCH23,5,0.921359707056646,2025-10-09T20:10:08.000Z
TabDPT 6️⃣,10000,MUL_TRANSPORTATION_US_ACCIDENTS_MARCH23,4,0.921698373135199,2025-10-09T20:09:56.000Z
TabDPT 6️⃣,10000,MUL_TRANSPORTATION_US_ACCIDENTS_MARCH23,3,0.9319687719076704,2025-10-09T20:03:28.000Z
TabDPT 6️⃣,10000,MUL_TRANSPORTATION_US_ACCIDENTS_MARCH23,2,0.9182523802773196,2025-10-09T20:03:20.000Z
TabDPT 6️⃣,10000,MUL_TRANSPORTATION_US_ACCIDENTS_MARCH23,1,0.9163504472977388,2025-10-09T20:03:16.000Z
TabDPT 6️⃣,10000,MUL_TRANSPORTATION_US_ACCIDENTS_MARCH23,0,0.9113491810416772,2025-10-09T20:03:14.000Z
TabDPT 6️⃣,10000,MUL_CONSUMER_WOMEN_ECOMMERCE_CLOTHING_REVIEW,9,0.8936342225919018,2025-10-09T20:01:54.000Z
TabDPT 6️⃣,10000,MUL_CONSUMER_WOMEN_ECOMMERCE_CLOTHING_REVIEW,8,0.903876337217229,2025-10-09T20:01:46.000Z
TabDPT 6️⃣,10000,MUL_CONSUMER_WOMEN_ECOMMERCE_CLOTHING_REVIEW,7,0.9002207570081644,2025-10-09T20:01:40.000Z
TabDPT 6️⃣,10000,MUL_CONSUMER_WOMEN_ECOMMERCE_CLOTHING_REVIEW,6,0.9093909939544116,2025-10-09T20:01:37.000Z
TabDPT 6️⃣,10000,MUL_CONSUMER_WOMEN_ECOMMERCE_CLOTHING_REVIEW,5,0.8994284119876585,2025-10-09T20:00:13.000Z
TabDPT 6️⃣,10000,MUL_CONSUMER_WOMEN_ECOMMERCE_CLOTHING_REVIEW,4,0.8971730510365171,2025-10-09T20:00:01.000Z
TabDPT 6️⃣,10000,MUL_CONSUMER_WOMEN_ECOMMERCE_CLOTHING_REVIEW,3,0.8974478675528765,2025-10-09T19:59:58.000Z
TabDPT 6️⃣,10000,MUL_CONSUMER_WOMEN_ECOMMERCE_CLOTHING_REVIEW,2,0.9087772898154716,2025-10-09T19:59:54.000Z
TabDPT 6️⃣,10000,MUL_CONSUMER_WOMEN_ECOMMERCE_CLOTHING_REVIEW,1,0.8992533225124347,2025-10-09T19:58:28.000Z
TabDPT 6️⃣,10000,MUL_CONSUMER_WOMEN_ECOMMERCE_CLOTHING_REVIEW,0,0.9059149260765552,2025-10-09T19:58:20.000Z
TabDPT 6️⃣,10000,BIN_SOCIAL_JIGSAW_TOXICITY,2,0.8008519701810437,2025-10-13T20:01:58.000Z
TabDPT 6️⃣,10000,BIN_SOCIAL_JIGSAW_TOXICITY,1,0.8106810523926745,2025-10-13T19:59:59.000Z
TabDPT 6️⃣,10000,BIN_SOCIAL_JIGSAW_TOXICITY,0,0.7856500637231796,2025-10-13T19:58:35.000Z
TabDPT 6️⃣,10000,BIN_SOCIAL_JIGSAW_TOXICITY,9,0.8019431205153721,2025-10-13T19:57:12.000Z
TabDPT 6️⃣,10000,BIN_SOCIAL_JIGSAW_TOXICITY,8,0.8176644145323766,2025-10-13T19:55:48.000Z
TabDPT 6️⃣,10000,BIN_SOCIAL_JIGSAW_TOXICITY,7,0.7944491000192042,2025-10-13T19:54:24.000Z
TabDPT 6️⃣,10000,BIN_SOCIAL_JIGSAW_TOXICITY,6,0.8246608704760907,2025-10-13T19:53:01.000Z
TabDPT 6️⃣,10000,BIN_SOCIAL_JIGSAW_TOXICITY,5,0.8277510082229089,2025-10-13T19:51:37.000Z
TabDPT 6️⃣,10000,BIN_SOCIAL_JIGSAW_TOXICITY,4,0.8513023970390545,2025-10-13T19:50:13.000Z
TabDPT 6️⃣,10000,BIN_SOCIAL_JIGSAW_TOXICITY,3,0.8101791232388834,2025-10-13T19:48:03.000Z
TabDPT 6️⃣,10000,MUL_FOOD_MICHELIN_GUIDE_RESTAURANTS,9,0.8975843822000155,2025-10-09T19:53:10.000Z
TabDPT 6️⃣,10000,MUL_FOOD_MICHELIN_GUIDE_RESTAURANTS,8,0.897823668103223,2025-10-09T19:53:01.000Z
TabDPT 6️⃣,10000,MUL_FOOD_MICHELIN_GUIDE_RESTAURANTS,7,0.8974438243388541,2025-10-09T19:52:55.000Z
TabDPT 6️⃣,10000,MUL_FOOD_MICHELIN_GUIDE_RESTAURANTS,6,0.8898626309762456,2025-10-09T19:52:51.000Z
TabDPT 6️⃣,10000,MUL_FOOD_MICHELIN_GUIDE_RESTAURANTS,5,0.9046903339076688,2025-10-09T19:51:10.000Z
TabDPT 6️⃣,10000,MUL_FOOD_MICHELIN_GUIDE_RESTAURANTS,4,0.8975720571733337,2025-10-09T19:51:06.000Z
TabDPT 6️⃣,10000,MUL_FOOD_MICHELIN_GUIDE_RESTAURANTS,3,0.8997612417256281,2025-10-09T19:51:00.000Z
TabDPT 6️⃣,10000,MUL_FOOD_MICHELIN_GUIDE_RESTAURANTS,2,0.90091446081286,2025-10-09T19:50:56.000Z
TabDPT 6️⃣,10000,MUL_FOOD_MICHELIN_GUIDE_RESTAURANTS,1,0.9000041172132326,2025-10-09T19:49:21.000Z
TabDPT 6️⃣,10000,MUL_FOOD_MICHELIN_GUIDE_RESTAURANTS,0,0.9001035714523684,2025-10-09T19:49:17.000Z
TabDPT 6️⃣,10000,MUL_HOUSES_MELBOURNE_AIRBNB,9,0.8216738172696049,2025-10-09T19:48:13.000Z
TabDPT 6️⃣,10000,MUL_HOUSES_MELBOURNE_AIRBNB,8,0.8282792841441526,2025-10-09T19:48:09.000Z
TabDPT 6️⃣,10000,MUL_HOUSES_MELBOURNE_AIRBNB,7,0.8285030464169271,2025-10-09T19:46:35.000Z
TabDPT 6️⃣,10000,MUL_HOUSES_MELBOURNE_AIRBNB,6,0.8251216604744475,2025-10-09T19:46:34.000Z
TabDPT 6️⃣,10000,MUL_HOUSES_MELBOURNE_AIRBNB,5,0.82570891368565,2025-10-09T19:45:26.000Z
TabDPT 6️⃣,10000,MUL_HOUSES_MELBOURNE_AIRBNB,4,0.8198532594811981,2025-10-09T19:45:22.000Z
TabDPT 6️⃣,10000,MUL_HOUSES_MELBOURNE_AIRBNB,3,0.8314429061627792,2025-10-09T19:43:48.000Z
TabDPT 6️⃣,10000,MUL_HOUSES_MELBOURNE_AIRBNB,2,0.8232214036694447,2025-10-09T19:43:47.000Z
TabDPT 6️⃣,10000,MUL_HOUSES_MELBOURNE_AIRBNB,0,0.8226484193649173,2025-10-09T19:42:19.000Z
TabDPT 6️⃣,10000,MUL_HOUSES_MELBOURNE_AIRBNB,1,0.8159788901682866,2025-10-09T19:42:19.000Z
TabDPT 6️⃣,10000,MUL_SOCIAL_GOOGLE_QA_TYPE_REASON,9,0.6821914456861871,2025-10-09T19:42:14.000Z
TabDPT 6️⃣,10000,MUL_SOCIAL_GOOGLE_QA_TYPE_REASON,8,0.67608064415792,2025-10-09T19:42:13.000Z
TabDPT 6️⃣,10000,MUL_SOCIAL_GOOGLE_QA_TYPE_REASON,7,0.7784924111153174,2025-10-09T19:41:00.000Z
TabDPT 6️⃣,10000,MUL_SOCIAL_GOOGLE_QA_TYPE_REASON,6,0.7396085055720866,2025-10-09T19:41:00.000Z
TabDPT 6️⃣,10000,MUL_SOCIAL_GOOGLE_QA_TYPE_REASON,5,0.7360425623820157,2025-10-09T19:40:56.000Z
TabDPT 6️⃣,10000,MUL_SOCIAL_GOOGLE_QA_TYPE_REASON,4,0.7420114106340671,2025-10-09T19:40:55.000Z
TabDPT 6️⃣,10000,MUL_SOCIAL_GOOGLE_QA_TYPE_REASON,3,0.771870566446471,2025-10-09T19:39:00.000Z
TabDPT 6️⃣,10000,MUL_SOCIAL_GOOGLE_QA_TYPE_REASON,2,0.7489747329644583,2025-10-09T19:38:55.000Z
TabDPT 6️⃣,10000,MUL_SOCIAL_GOOGLE_QA_TYPE_REASON,1,0.7095135652142692,2025-10-09T19:38:50.000Z
TabDPT 6️⃣,10000,MUL_SOCIAL_GOOGLE_QA_TYPE_REASON,0,0.7630266316095192,2025-10-09T19:38:45.000Z
TabDPT 6️⃣,10000,BIN_SOCIAL_IMDB_GENRE_PREDICTION,9,0.7470238095238095,2025-10-09T19:38:34.000Z
TabDPT 6️⃣,10000,BIN_SOCIAL_IMDB_GENRE_PREDICTION,8,0.8827380952380952,2025-10-09T19:38:29.000Z
TabDPT 6️⃣,10000,BIN_SOCIAL_IMDB_GENRE_PREDICTION,6,0.8023809523809523,2025-10-09T19:38:19.000Z
TabDPT 6️⃣,10000,BIN_SOCIAL_IMDB_GENRE_PREDICTION,7,0.8446428571428571,2025-10-09T19:38:19.000Z
TabDPT 6️⃣,10000,BIN_SOCIAL_IMDB_GENRE_PREDICTION,5,0.861904761904762,2025-10-09T19:38:03.000Z
TabDPT 6️⃣,10000,BIN_SOCIAL_IMDB_GENRE_PREDICTION,4,0.8267857142857142,2025-10-09T19:37:48.000Z
TabDPT 6️⃣,10000,BIN_SOCIAL_IMDB_GENRE_PREDICTION,3,0.8708333333333333,2025-10-09T19:37:47.000Z
TabDPT 6️⃣,10000,BIN_SOCIAL_IMDB_GENRE_PREDICTION,2,0.8351190476190475,2025-10-09T19:37:37.000Z
TabDPT 6️⃣,10000,BIN_SOCIAL_IMDB_GENRE_PREDICTION,0,0.7785714285714286,2025-10-09T19:37:06.000Z
TabDPT 6️⃣,10000,BIN_SOCIAL_IMDB_GENRE_PREDICTION,1,0.8839285714285714,2025-10-09T19:37:06.000Z
TabDPT 6️⃣,10000,BIN_PROFESSIONAL_FAKE_JOB_POSTING,9,0.955592105263158,2025-10-09T19:37:00.000Z
TabDPT 6️⃣,10000,BIN_PROFESSIONAL_FAKE_JOB_POSTING,8,0.9241365131578948,2025-10-09T19:35:58.000Z
TabDPT 6️⃣,10000,BIN_PROFESSIONAL_FAKE_JOB_POSTING,7,0.9133722979323308,2025-10-09T19:35:28.000Z
TabDPT 6️⃣,10000,BIN_PROFESSIONAL_FAKE_JOB_POSTING,6,0.9070576832706766,2025-10-09T19:35:26.000Z
TabDPT 6️⃣,10000,BIN_PROFESSIONAL_FAKE_JOB_POSTING,5,0.9617011278195488,2025-10-09T19:35:21.000Z
TabDPT 6️⃣,10000,BIN_PROFESSIONAL_FAKE_JOB_POSTING,4,0.8998619595864662,2025-10-09T19:34:24.000Z
TabDPT 6️⃣,10000,BIN_PROFESSIONAL_FAKE_JOB_POSTING,3,0.9383957941729324,2025-10-09T19:33:54.000Z
TabDPT 6️⃣,10000,BIN_PROFESSIONAL_FAKE_JOB_POSTING,2,0.9444460761278196,2025-10-09T19:33:52.000Z
TabDPT 6️⃣,10000,BIN_PROFESSIONAL_FAKE_JOB_POSTING,1,0.9214931860902256,2025-10-09T19:33:48.000Z
TabDPT 6️⃣,10000,BIN_PROFESSIONAL_FAKE_JOB_POSTING,0,0.9574130639097744,2025-10-09T19:32:50.000Z
TabDPT 6️⃣,10000,MUL_FOOD_YELP_REVIEWS,9,0.8754059891126307,2025-10-09T19:32:34.000Z
TabDPT 6️⃣,10000,MUL_FOOD_YELP_REVIEWS,8,0.8697707742012927,2025-10-09T19:32:29.000Z
TabDPT 6️⃣,10000,MUL_FOOD_YELP_REVIEWS,7,0.8669234755157895,2025-10-09T19:31:34.000Z
TabDPT 6️⃣,10000,MUL_FOOD_YELP_REVIEWS,6,0.8738508845682247,2025-10-09T19:31:31.000Z
TabDPT 6️⃣,10000,MUL_FOOD_YELP_REVIEWS,5,0.8691439787765105,2025-10-09T19:31:16.000Z
TabDPT 6️⃣,10000,MUL_FOOD_YELP_REVIEWS,4,0.8695596540286397,2025-10-09T19:31:11.000Z
TabDPT 6️⃣,10000,MUL_FOOD_YELP_REVIEWS,3,0.8723137508342942,2025-10-09T19:30:16.000Z
TabDPT 6️⃣,10000,MUL_FOOD_YELP_REVIEWS,2,0.8745372665097711,2025-10-09T19:30:13.000Z
TabDPT 6️⃣,10000,MUL_FOOD_YELP_REVIEWS,1,0.8732565738337126,2025-10-09T19:29:57.000Z
TabDPT 6️⃣,10000,MUL_FOOD_YELP_REVIEWS,0,0.8725544256080205,2025-10-09T19:29:53.000Z
TabDPT 6️⃣,10000,MUL_CONSUMER_PRODUCT_SENTIMENT,9,0.9269326190825008,2025-10-09T19:29:24.000Z
TabDPT 6️⃣,10000,MUL_CONSUMER_PRODUCT_SENTIMENT,8,0.9300449334000312,2025-10-09T19:29:21.000Z
TabDPT 6️⃣,10000,MUL_CONSUMER_PRODUCT_SENTIMENT,7,0.9324454062961994,2025-10-09T19:29:05.000Z
TabDPT 6️⃣,10000,MUL_CONSUMER_PRODUCT_SENTIMENT,6,0.9290103484922922,2025-10-09T19:29:01.000Z
TabDPT 6️⃣,10000,MUL_CONSUMER_PRODUCT_SENTIMENT,5,0.9333547161827012,2025-10-09T19:28:31.000Z
TabDPT 6️⃣,10000,MUL_CONSUMER_PRODUCT_SENTIMENT,4,0.914286539962366,2025-10-09T19:28:29.000Z
TabDPT 6️⃣,10000,MUL_CONSUMER_PRODUCT_SENTIMENT,3,0.9122249124208852,2025-10-09T19:28:13.000Z
TabDPT 6️⃣,10000,MUL_CONSUMER_PRODUCT_SENTIMENT,2,0.9148262804556582,2025-10-09T19:28:08.000Z
TabDPT 6️⃣,10000,MUL_CONSUMER_PRODUCT_SENTIMENT,1,0.9208699639861136,2025-10-09T19:26:31.000Z
TabDPT 6️⃣,10000,MUL_CONSUMER_PRODUCT_SENTIMENT,0,0.903919515015188,2025-10-09T19:26:29.000Z
TabDPT 6️⃣,10000,MUL_SOCIAL_NEWS_CHANNEL_CATEGORY,9,0.7962243598007924,2025-10-09T19:26:24.000Z
TabDPT 6️⃣,10000,MUL_SOCIAL_NEWS_CHANNEL_CATEGORY,8,0.7883305095350174,2025-10-09T19:26:24.000Z
TabDPT 6️⃣,10000,MUL_SOCIAL_NEWS_CHANNEL_CATEGORY,6,0.805381656904515,2025-10-09T19:24:45.000Z
TabDPT 6️⃣,10000,MUL_SOCIAL_NEWS_CHANNEL_CATEGORY,7,0.798240684371429,2025-10-09T19:24:45.000Z
TabDPT 6️⃣,10000,MUL_SOCIAL_NEWS_CHANNEL_CATEGORY,5,0.8019542472336765,2025-10-09T19:24:42.000Z
TabDPT 6️⃣,10000,MUL_SOCIAL_NEWS_CHANNEL_CATEGORY,4,0.7855929480204386,2025-10-09T19:24:39.000Z
TabDPT 6️⃣,10000,MUL_SOCIAL_NEWS_CHANNEL_CATEGORY,3,0.8007714148172508,2025-10-09T19:23:11.000Z
TabDPT 6️⃣,10000,MUL_SOCIAL_NEWS_CHANNEL_CATEGORY,2,0.7959480569567655,2025-10-09T19:23:05.000Z
TabDPT 6️⃣,10000,MUL_SOCIAL_NEWS_CHANNEL_CATEGORY,1,0.7924170796052824,2025-10-09T19:22:52.000Z
TabDPT 6️⃣,10000,MUL_SOCIAL_NEWS_CHANNEL_CATEGORY,0,0.7926448716720976,2025-10-09T19:21:26.000Z
