"Name","model","fold","dataset","test_score","State","User","Created","Runtime","timestamp","train_examples","metrics_dict.metrics.1-mse","metrics_dict.metrics.r2","metrics_dict.metrics.auc","finetune_exp","is_text","optuna_best_params.d_block","optuna_best_params.dropout","optuna_best_params.lr","optuna_best_params.n_blocks","optuna_best_params.n_threads","optuna_best_params.weight_decay","optuna_n_trials","run_num","score"
"tabm_MUL_HOUSES_MELBOURNE_AIRBNB_0","TabM Ⓜ️","0","MUL_HOUSES_MELBOURNE_AIRBNB","0.8472857153374745","finished","","2025-10-08T10:22:38.000Z","86","2025-10-08 13:24:03","10000","","","0.8472857153374745","","","","","","","","","","",""
"tabm_MUL_HOUSES_MELBOURNE_AIRBNB_1","TabM Ⓜ️","1","MUL_HOUSES_MELBOURNE_AIRBNB","0.8466590675368726","finished","","2025-10-08T10:22:38.000Z","85","2025-10-08 13:24:02","10000","","","0.8466590675368726","","","","","","","","","","",""
"tabm_MUL_HOUSES_MELBOURNE_AIRBNB_2","TabM Ⓜ️","2","MUL_HOUSES_MELBOURNE_AIRBNB","0.8432719616239333","finished","","2025-10-08T10:27:10.000Z","173","2025-10-08 13:30:00","10000","","","0.8432719616239333","","","","","","","","","","",""
"tabm_MUL_HOUSES_MELBOURNE_AIRBNB_3","TabM Ⓜ️","3","MUL_HOUSES_MELBOURNE_AIRBNB","0.8558368906868854","finished","","2025-10-08T10:27:07.000Z","168","2025-10-08 13:29:53","10000","","","0.8558368906868854","","","","","","","","","","",""
"tabm_MUL_HOUSES_MELBOURNE_AIRBNB_4","TabM Ⓜ️","4","MUL_HOUSES_MELBOURNE_AIRBNB","0.8464223429015698","finished","","2025-10-08T10:25:48.000Z","89","2025-10-08 13:27:15","10000","","","0.8464223429015698","","","","","","","","","","",""
"tabm_MUL_HOUSES_MELBOURNE_AIRBNB_5","TabM Ⓜ️","5","MUL_HOUSES_MELBOURNE_AIRBNB","0.8421471656816744","finished","","2025-10-08T10:25:49.000Z","86","2025-10-08 13:27:13","10000","","","0.8421471656816744","","","","","","","","","","",""
"tabm_MUL_HOUSES_MELBOURNE_AIRBNB_6","TabM Ⓜ️","6","MUL_HOUSES_MELBOURNE_AIRBNB","0.8505440340606347","finished","","2025-10-08T10:28:53.000Z","181","2025-10-08 13:31:45","10000","","","0.8505440340606347","","","","","","","","","","",""
"tabm_MUL_HOUSES_MELBOURNE_AIRBNB_7","TabM Ⓜ️","7","MUL_HOUSES_MELBOURNE_AIRBNB","0.8500349939899106","finished","","2025-10-08T10:29:19.000Z","171","2025-10-08 13:32:06","10000","","","0.8500349939899106","","","","","","","","","","",""
"tabm_MUL_HOUSES_MELBOURNE_AIRBNB_8","TabM Ⓜ️","8","MUL_HOUSES_MELBOURNE_AIRBNB","0.848527688335321","finished","","2025-10-08T10:29:18.000Z","182","2025-10-08 13:32:11","10000","","","0.848527688335321","","","","","","","","","","",""
"tabm_MUL_HOUSES_MELBOURNE_AIRBNB_9","TabM Ⓜ️","9","MUL_HOUSES_MELBOURNE_AIRBNB","0.8491097499913625","finished","","2025-10-08T10:29:18.000Z","168","2025-10-08 13:32:04","10000","","","0.8491097499913625","","","","","","","","","","",""
"tabm_MUL_PROFESSIONAL_DATA_SCIENTIST_SALARY_0","TabM Ⓜ️","0","MUL_PROFESSIONAL_DATA_SCIENTIST_SALARY","0.8311008554667524","finished","","2025-10-08T10:28:55.000Z","18","2025-10-08 13:29:12","10000","","","0.8311008554667524","","","","","","","","","","",""
"tabm_MUL_PROFESSIONAL_DATA_SCIENTIST_SALARY_1","TabM Ⓜ️","1","MUL_PROFESSIONAL_DATA_SCIENTIST_SALARY","0.8277706182684005","finished","","2025-10-08T10:28:57.000Z","20","2025-10-08 13:29:15","10000","","","0.8277706182684005","","","","","","","","","","",""
"tabm_MUL_PROFESSIONAL_DATA_SCIENTIST_SALARY_2","TabM Ⓜ️","2","MUL_PROFESSIONAL_DATA_SCIENTIST_SALARY","0.8334576133866327","finished","","2025-10-08T10:31:01.000Z","20","2025-10-08 13:31:17","10000","","","0.8334576133866327","","","","","","","","","","",""
"tabm_MUL_PROFESSIONAL_DATA_SCIENTIST_SALARY_3","TabM Ⓜ️","3","MUL_PROFESSIONAL_DATA_SCIENTIST_SALARY","0.8368968164616116","finished","","2025-10-08T10:31:01.000Z","28","2025-10-08 13:31:20","10000","","","0.8368968164616116","","","","","","","","","","",""
"tabm_MUL_PROFESSIONAL_DATA_SCIENTIST_SALARY_4","TabM Ⓜ️","4","MUL_PROFESSIONAL_DATA_SCIENTIST_SALARY","0.8419075162471774","finished","","2025-10-08T10:32:41.000Z","54","2025-10-08 13:33:15","10000","","","0.8419075162471774","","","","","","","","","","",""
"tabm_MUL_PROFESSIONAL_DATA_SCIENTIST_SALARY_5","TabM Ⓜ️","5","MUL_PROFESSIONAL_DATA_SCIENTIST_SALARY","0.8345555535068531","finished","","2025-10-08T10:33:05.000Z","47","2025-10-08 13:33:38","10000","","","0.8345555535068531","","","","","","","","","","",""
"tabm_MUL_PROFESSIONAL_DATA_SCIENTIST_SALARY_6","TabM Ⓜ️","6","MUL_PROFESSIONAL_DATA_SCIENTIST_SALARY","0.8325011844576128","finished","","2025-10-08T10:32:58.000Z","22","2025-10-08 13:33:13","10000","","","0.8325011844576128","","","","","","","","","","",""
"tabm_MUL_PROFESSIONAL_DATA_SCIENTIST_SALARY_7","TabM Ⓜ️","7","MUL_PROFESSIONAL_DATA_SCIENTIST_SALARY","0.8383036974204758","finished","","2025-10-08T10:33:04.000Z","17","2025-10-08 13:33:20","10000","","","0.8383036974204758","","","","","","","","","","",""
"tabm_MUL_PROFESSIONAL_DATA_SCIENTIST_SALARY_8","TabM Ⓜ️","8","MUL_PROFESSIONAL_DATA_SCIENTIST_SALARY","0.8260853853417142","finished","","2025-10-08T10:36:32.000Z","53","2025-10-08 13:37:05","10000","","","0.8260853853417142","","","","","","","","","","",""
"tabm_MUL_PROFESSIONAL_DATA_SCIENTIST_SALARY_9","TabM Ⓜ️","9","MUL_PROFESSIONAL_DATA_SCIENTIST_SALARY","0.8287504440625285","finished","","2025-10-08T10:37:41.000Z","50","2025-10-08 13:38:11","10000","","","0.8287504440625285","","","","","","","","","","",""
"tabm_MUL_SOCIAL_GOOGLE_QA_TYPE_REASON_0","TabM Ⓜ️","0","MUL_SOCIAL_GOOGLE_QA_TYPE_REASON","0.8221685680474711","finished","","2025-10-08T10:37:32.000Z","61","2025-10-08 13:38:14","10000","","","0.8221685680474711","","","","","","","","","","",""
"tabm_MUL_SOCIAL_GOOGLE_QA_TYPE_REASON_1","TabM Ⓜ️","1","MUL_SOCIAL_GOOGLE_QA_TYPE_REASON","0.8062243515238358","finished","","2025-10-08T10:37:31.000Z","65","2025-10-08 13:38:24","10000","","","0.8062243515238358","","","","","","","","","","",""
"tabm_MUL_SOCIAL_GOOGLE_QA_TYPE_REASON_2","TabM Ⓜ️","2","MUL_SOCIAL_GOOGLE_QA_TYPE_REASON","0.7842735955695413","finished","","2025-10-08T10:35:03.000Z","28","2025-10-08 13:35:25","10000","","","0.7842735955695413","","","","","","","","","","",""
"tabm_MUL_SOCIAL_GOOGLE_QA_TYPE_REASON_3","TabM Ⓜ️","3","MUL_SOCIAL_GOOGLE_QA_TYPE_REASON","0.8136041268468721","finished","","2025-10-08T10:35:03.000Z","24","2025-10-08 13:35:25","10000","","","0.8136041268468721","","","","","","","","","","",""
"tabm_MUL_SOCIAL_GOOGLE_QA_TYPE_REASON_4","TabM Ⓜ️","4","MUL_SOCIAL_GOOGLE_QA_TYPE_REASON","0.8187571977064663","finished","","2025-10-08T10:38:04.000Z","45","2025-10-08 13:38:48","10000","","","0.8187571977064663","","","","","","","","","","",""
"tabm_MUL_SOCIAL_GOOGLE_QA_TYPE_REASON_5","TabM Ⓜ️","5","MUL_SOCIAL_GOOGLE_QA_TYPE_REASON","0.7875906138253503","finished","","2025-10-08T10:38:04.000Z","57","2025-10-08 13:38:48","10000","","","0.7875906138253503","","","","","","","","","","",""
"tabm_MUL_SOCIAL_GOOGLE_QA_TYPE_REASON_6","TabM Ⓜ️","6","MUL_SOCIAL_GOOGLE_QA_TYPE_REASON","0.778481369571346","finished","","2025-10-08T10:37:02.000Z","31","2025-10-08 13:37:24","10000","","","0.778481369571346","","","","","","","","","","",""
"tabm_MUL_SOCIAL_GOOGLE_QA_TYPE_REASON_7","TabM Ⓜ️","7","MUL_SOCIAL_GOOGLE_QA_TYPE_REASON","0.7904509882740826","finished","","2025-10-08T10:37:06.000Z","39","2025-10-08 13:37:30","10000","","","0.7904509882740826","","","","","","","","","","",""
"tabm_MUL_SOCIAL_GOOGLE_QA_TYPE_REASON_8","TabM Ⓜ️","8","MUL_SOCIAL_GOOGLE_QA_TYPE_REASON","0.7476337286289358","finished","","2025-10-08T10:40:41.000Z","45","2025-10-08 13:41:25","10000","","","0.7476337286289358","","","","","","","","","","",""
"tabm_MUL_SOCIAL_GOOGLE_QA_TYPE_REASON_9","TabM Ⓜ️","9","MUL_SOCIAL_GOOGLE_QA_TYPE_REASON","0.7464070189938361","finished","","2025-10-08T10:39:19.000Z","26","2025-10-08 13:39:43","10000","","","0.7464070189938361","","","","","","","","","","",""
"tabm_MUL_SOCIAL_NEWS_CHANNEL_CATEGORY_0","TabM Ⓜ️","0","MUL_SOCIAL_NEWS_CHANNEL_CATEGORY","0.8093125488292691","finished","","2025-10-08T10:39:23.000Z","26","2025-10-08 13:39:39","10000","","","0.8093125488292691","","","","","","","","","","",""
"tabm_MUL_SOCIAL_NEWS_CHANNEL_CATEGORY_1","TabM Ⓜ️","1","MUL_SOCIAL_NEWS_CHANNEL_CATEGORY","0.8093729295263886","finished","","2025-10-08T10:43:33.000Z","48","2025-10-08 13:43:57","10000","","","0.8093729295263886","","","","","","","","","","",""
"tabm_MUL_SOCIAL_NEWS_CHANNEL_CATEGORY_2","TabM Ⓜ️","2","MUL_SOCIAL_NEWS_CHANNEL_CATEGORY","0.8170270737196438","finished","","2025-10-08T10:43:32.000Z","25","2025-10-08 13:43:55","10000","","","0.8170270737196438","","","","","","","","","","",""
"tabm_MUL_SOCIAL_NEWS_CHANNEL_CATEGORY_3","TabM Ⓜ️","3","MUL_SOCIAL_NEWS_CHANNEL_CATEGORY","0.8129170582210322","finished","","2025-10-08T10:43:28.000Z","25","2025-10-08 13:43:51","10000","","","0.8129170582210322","","","","","","","","","","",""
"tabm_MUL_SOCIAL_NEWS_CHANNEL_CATEGORY_4","TabM Ⓜ️","4","MUL_SOCIAL_NEWS_CHANNEL_CATEGORY","0.8032894011905941","finished","","2025-10-08T10:43:50.000Z","30","2025-10-08 13:44:19","10000","","","0.8032894011905941","","","","","","","","","","",""
"tabm_MUL_SOCIAL_NEWS_CHANNEL_CATEGORY_5","TabM Ⓜ️","5","MUL_SOCIAL_NEWS_CHANNEL_CATEGORY","0.8145205392201206","finished","","2025-10-08T10:43:48.000Z","39","2025-10-08 13:44:13","10000","","","0.8145205392201206","","","","","","","","","","",""
"tabm_MUL_SOCIAL_NEWS_CHANNEL_CATEGORY_6","TabM Ⓜ️","6","MUL_SOCIAL_NEWS_CHANNEL_CATEGORY","0.8218891914863855","finished","","2025-10-08T10:41:29.000Z","16","2025-10-08 13:41:43","10000","","","0.8218891914863855","","","","","","","","","","",""
"tabm_MUL_SOCIAL_NEWS_CHANNEL_CATEGORY_7","TabM Ⓜ️","7","MUL_SOCIAL_NEWS_CHANNEL_CATEGORY","0.8130011675245932","finished","","2025-10-08T10:41:32.000Z","14","2025-10-08 13:41:45","10000","","","0.8130011675245932","","","","","","","","","","",""
"tabm_MUL_SOCIAL_NEWS_CHANNEL_CATEGORY_8","TabM Ⓜ️","8","MUL_SOCIAL_NEWS_CHANNEL_CATEGORY","0.8099191569581832","finished","","2025-10-08T10:43:02.000Z","16","2025-10-08 13:43:16","10000","","","0.8099191569581832","","","","","","","","","","",""
"tabm_MUL_SOCIAL_NEWS_CHANNEL_CATEGORY_9","TabM Ⓜ️","9","MUL_SOCIAL_NEWS_CHANNEL_CATEGORY","0.8087857942388261","finished","","2025-10-08T10:43:48.000Z","22","2025-10-08 13:44:03","10000","","","0.8087857942388261","","","","","","","","","","",""
"tabm_MUL_TRANSPORTATION_US_ACCIDENTS_MARCH23_0","TabM Ⓜ️","0","MUL_TRANSPORTATION_US_ACCIDENTS_MARCH23","0.9693754611455624","finished","","2025-10-08T10:43:48.000Z","524","2025-10-08 13:52:24","10000","","","0.9693754611455624","","","","","","","","","","",""
"tabm_MUL_TRANSPORTATION_US_ACCIDENTS_MARCH23_1","TabM Ⓜ️","1","MUL_TRANSPORTATION_US_ACCIDENTS_MARCH23","0.9770463105557472","finished","","2025-10-08T10:47:50.000Z","1069","2025-10-08 14:05:29","10000","","","0.9770463105557472","","","","","","","","","","",""
"tabm_MUL_TRANSPORTATION_US_ACCIDENTS_MARCH23_2","TabM Ⓜ️","2","MUL_TRANSPORTATION_US_ACCIDENTS_MARCH23","0.950365769842166","finished","","2025-10-08T10:45:11.000Z","497","2025-10-08 13:53:26","10000","","","0.950365769842166","","","","","","","","","","",""
"tabm_MUL_TRANSPORTATION_US_ACCIDENTS_MARCH23_3","TabM Ⓜ️","3","MUL_TRANSPORTATION_US_ACCIDENTS_MARCH23","0.97002907416323","finished","","2025-10-08T10:45:21.000Z","498","2025-10-08 13:53:37","10000","","","0.97002907416323","","","","","","","","","","",""
"tabm_MUL_TRANSPORTATION_US_ACCIDENTS_MARCH23_4","TabM Ⓜ️","4","MUL_TRANSPORTATION_US_ACCIDENTS_MARCH23","0.9597798538370118","finished","","2025-10-08T10:49:18.000Z","1177","2025-10-08 14:08:51","10000","","","0.9597798538370118","","","","","","","","","","",""
"tabm_MUL_TRANSPORTATION_US_ACCIDENTS_MARCH23_5","TabM Ⓜ️","5","MUL_TRANSPORTATION_US_ACCIDENTS_MARCH23","0.9730909299117808","finished","","2025-10-08T10:49:32.000Z","1157","2025-10-08 14:08:42","10000","","","0.9730909299117808","","","","","","","","","","",""
"tabm_MUL_TRANSPORTATION_US_ACCIDENTS_MARCH23_6","TabM Ⓜ️","6","MUL_TRANSPORTATION_US_ACCIDENTS_MARCH23","0.962300386172247","finished","","2025-10-08T10:49:33.000Z","1164","2025-10-08 14:08:54","10000","","","0.962300386172247","","","","","","","","","","",""
"tabm_MUL_TRANSPORTATION_US_ACCIDENTS_MARCH23_7","TabM Ⓜ️","7","MUL_TRANSPORTATION_US_ACCIDENTS_MARCH23","0.9707021928069006","finished","","2025-10-08T10:49:32.000Z","1160","2025-10-08 14:08:48","10000","","","0.9707021928069006","","","","","","","","","","",""
"tabm_MUL_TRANSPORTATION_US_ACCIDENTS_MARCH23_8","TabM Ⓜ️","8","MUL_TRANSPORTATION_US_ACCIDENTS_MARCH23","0.9756479179428486","finished","","2025-10-08T10:53:36.000Z","496","2025-10-08 14:01:49","10000","","","0.9756479179428486","","","","","","","","","","",""
"tabm_MUL_TRANSPORTATION_US_ACCIDENTS_MARCH23_9","TabM Ⓜ️","9","MUL_TRANSPORTATION_US_ACCIDENTS_MARCH23","0.9720725443142264","finished","","2025-10-08T10:55:19.000Z","1097","2025-10-08 14:13:34","10000","","","0.9720725443142264","","","","","","","","","","",""
"tabm_REG_CONSUMER_AMERICAN_EAGLE_PRICES_0","TabM Ⓜ️","0","REG_CONSUMER_AMERICAN_EAGLE_PRICES","0.9603691534712095","finished","","2025-10-08T10:54:47.000Z","18","2025-10-08 13:55:02","10000","0.963220551441012","0.9603691534712095","","","","","","","","","","","",""
"tabm_REG_CONSUMER_AMERICAN_EAGLE_PRICES_1","TabM Ⓜ️","1","REG_CONSUMER_AMERICAN_EAGLE_PRICES","0.9599205462601778","finished","","2025-10-08T10:56:11.000Z","16","2025-10-08 13:56:25","10000","0.965239031135118","0.9599205462601778","","","","","","","","","","","",""
"tabm_REG_CONSUMER_AMERICAN_EAGLE_PRICES_2","TabM Ⓜ️","2","REG_CONSUMER_AMERICAN_EAGLE_PRICES","0.960561151123451","finished","","2025-10-08T10:57:31.000Z","15","2025-10-08 13:57:45","10000","0.9627576568607816","0.960561151123451","","","","","","","","","","","",""
"tabm_REG_CONSUMER_AMERICAN_EAGLE_PRICES_3","TabM Ⓜ️","3","REG_CONSUMER_AMERICAN_EAGLE_PRICES","0.9604897546824862","finished","","2025-10-08T10:58:51.000Z","15","2025-10-08 13:59:04","10000","0.961177491268922","0.9604897546824862","","","","","","","","","","","",""
"tabm_REG_CONSUMER_AMERICAN_EAGLE_PRICES_4","TabM Ⓜ️","4","REG_CONSUMER_AMERICAN_EAGLE_PRICES","0.9596978117796908","finished","","2025-10-08T11:00:16.000Z","16","2025-10-08 14:00:30","10000","0.9638967292040964","0.9596978117796908","","","","","","","","","","","",""
"tabm_REG_CONSUMER_AMERICAN_EAGLE_PRICES_5","TabM Ⓜ️","5","REG_CONSUMER_AMERICAN_EAGLE_PRICES","0.9573900062967238","finished","","2025-10-08T11:01:42.000Z","17","2025-10-08 14:01:57","10000","0.960168372710824","0.9573900062967238","","","","","","","","","","","",""
"tabm_REG_CONSUMER_AMERICAN_EAGLE_PRICES_6","TabM Ⓜ️","6","REG_CONSUMER_AMERICAN_EAGLE_PRICES","0.9622035150077742","finished","","2025-10-08T11:03:34.000Z","75","2025-10-08 14:03:55","10000","0.9636233633048912","0.9622035150077742","","","","","","","","","","","",""
"tabm_REG_CONSUMER_AMERICAN_EAGLE_PRICES_7","TabM Ⓜ️","7","REG_CONSUMER_AMERICAN_EAGLE_PRICES","0.9592738670555594","finished","","2025-10-08T11:03:37.000Z","17","2025-10-08 14:03:53","10000","0.9607134996800488","0.9592738670555594","","","","","","","","","","","",""
"tabm_REG_CONSUMER_AMERICAN_EAGLE_PRICES_8","TabM Ⓜ️","8","REG_CONSUMER_AMERICAN_EAGLE_PRICES","0.9611846439790936","finished","","2025-10-08T11:05:16.000Z","25","2025-10-08 14:05:30","10000","0.9624962581431448","0.9611846439790936","","","","","","","","","","","",""
"tabm_REG_CONSUMER_AMERICAN_EAGLE_PRICES_9","TabM Ⓜ️","9","REG_CONSUMER_AMERICAN_EAGLE_PRICES","0.9644173696090595","finished","","2025-10-08T11:06:07.000Z","17","2025-10-08 14:06:22","10000","0.9638155060866214","0.9644173696090595","","","","","","","","","","","",""
"tabm_REG_CONSUMER_BABIES_R_US_PRICES_0","TabM Ⓜ️","0","REG_CONSUMER_BABIES_R_US_PRICES","0.8998558460004706","finished","","2025-10-08T11:06:49.000Z","18","2025-10-08 14:07:06","10000","0.9135186730354788","0.8998558460004706","","","","","","","","","","","",""
"tabm_REG_CONSUMER_BABIES_R_US_PRICES_1","TabM Ⓜ️","1","REG_CONSUMER_BABIES_R_US_PRICES","0.9388458100111144","finished","","2025-10-08T11:07:17.000Z","17","2025-10-08 14:07:32","10000","0.9463215129580546","0.9388458100111144","","","","","","","","","","","",""
"tabm_REG_CONSUMER_BABIES_R_US_PRICES_2","TabM Ⓜ️","2","REG_CONSUMER_BABIES_R_US_PRICES","0.8965721347795659","finished","","2025-10-08T11:07:36.000Z","15","2025-10-08 14:07:50","10000","0.9324119387728222","0.8965721347795659","","","","","","","","","","","",""
"tabm_REG_CONSUMER_BABIES_R_US_PRICES_3","TabM Ⓜ️","3","REG_CONSUMER_BABIES_R_US_PRICES","0.921404107000512","finished","","2025-10-08T11:09:06.000Z","41","2025-10-08 14:09:37","10000","0.9307437589308464","0.921404107000512","","","","","","","","","","","",""
"tabm_REG_CONSUMER_BABIES_R_US_PRICES_4","TabM Ⓜ️","4","REG_CONSUMER_BABIES_R_US_PRICES","0.8812319419298098","finished","","2025-10-08T11:09:13.000Z","30","2025-10-08 14:09:31","10000","0.9074477530513114","0.8812319419298098","","","","","","","","","","","",""
"tabm_REG_CONSUMER_BABIES_R_US_PRICES_5","TabM Ⓜ️","5","REG_CONSUMER_BABIES_R_US_PRICES","0.9025109453254446","finished","","2025-10-08T11:09:22.000Z","17","2025-10-08 14:09:38","10000","0.9052719429244768","0.9025109453254446","","","","","","","","","","","",""
"tabm_REG_CONSUMER_BABIES_R_US_PRICES_6","TabM Ⓜ️","6","REG_CONSUMER_BABIES_R_US_PRICES","0.9135917305536352","finished","","2025-10-08T11:14:37.000Z","44","2025-10-08 14:15:04","10000","0.939534130364874","0.9135917305536352","","","","","","","","","","","",""
"tabm_REG_CONSUMER_BABIES_R_US_PRICES_7","TabM Ⓜ️","7","REG_CONSUMER_BABIES_R_US_PRICES","0.9022612527003664","finished","","2025-10-08T11:14:40.000Z","26","2025-10-08 14:15:05","10000","0.9260704299091036","0.9022612527003664","","","","","","","","","","","",""
"tabm_REG_CONSUMER_BABIES_R_US_PRICES_8","TabM Ⓜ️","8","REG_CONSUMER_BABIES_R_US_PRICES","0.8724037563573583","finished","","2025-10-08T11:14:42.000Z","52","2025-10-08 14:15:14","10000","0.9158965481605922","0.8724037563573583","","","","","","","","","","","",""
"tabm_REG_CONSUMER_BABIES_R_US_PRICES_9","TabM Ⓜ️","9","REG_CONSUMER_BABIES_R_US_PRICES","0.8688102331527535","finished","","2025-10-08T11:14:40.000Z","51","2025-10-08 14:15:10","10000","0.8912992675987179","0.8688102331527535","","","","","","","","","","","",""
"tabm_REG_CONSUMER_BIKE_PRICE_BIKEWALE_0","TabM Ⓜ️","0","REG_CONSUMER_BIKE_PRICE_BIKEWALE","0.8007783119912724","finished","","2025-10-08T11:11:14.000Z","28","2025-10-08 14:11:29","10000","0.9376885330489844","0.8007783119912724","","","","","","","","","","","",""
"tabm_REG_CONSUMER_BIKE_PRICE_BIKEWALE_1","TabM Ⓜ️","1","REG_CONSUMER_BIKE_PRICE_BIKEWALE","0.799701183787926","finished","","2025-10-08T11:11:24.000Z","20","2025-10-08 14:11:36","10000","0.9405183753127012","0.799701183787926","","","","","","","","","","","",""
"tabm_REG_CONSUMER_BIKE_PRICE_BIKEWALE_2","TabM Ⓜ️","2","REG_CONSUMER_BIKE_PRICE_BIKEWALE","0.7847440412310916","finished","","2025-10-08T11:11:38.000Z","17","2025-10-08 14:11:49","10000","0.939703019259424","0.7847440412310916","","","","","","","","","","","",""
"tabm_REG_CONSUMER_BIKE_PRICE_BIKEWALE_3","TabM Ⓜ️","3","REG_CONSUMER_BIKE_PRICE_BIKEWALE","0.8222916984019399","finished","","2025-10-08T11:12:46.000Z","13","2025-10-08 14:12:57","10000","0.944675241908993","0.8222916984019399","","","","","","","","","","","",""
"tabm_REG_CONSUMER_BIKE_PRICE_BIKEWALE_4","TabM Ⓜ️","4","REG_CONSUMER_BIKE_PRICE_BIKEWALE","0.8703035441656422","finished","","2025-10-08T11:13:26.000Z","13","2025-10-08 14:13:38","10000","0.9741755922610964","0.8703035441656422","","","","","","","","","","","",""
"tabm_REG_CONSUMER_BIKE_PRICE_BIKEWALE_5","TabM Ⓜ️","5","REG_CONSUMER_BIKE_PRICE_BIKEWALE","0.7994629764363946","finished","","2025-10-08T11:13:34.000Z","15","2025-10-08 14:13:47","10000","0.949740009182081","0.7994629764363946","","","","","","","","","","","",""
"tabm_REG_CONSUMER_BIKE_PRICE_BIKEWALE_6","TabM Ⓜ️","6","REG_CONSUMER_BIKE_PRICE_BIKEWALE","0.7571511192841953","finished","","2025-10-08T11:15:17.000Z","19","2025-10-08 14:15:34","10000","0.943807030963054","0.7571511192841953","","","","","","","","","","","",""
"tabm_REG_CONSUMER_BIKE_PRICE_BIKEWALE_7","TabM Ⓜ️","7","REG_CONSUMER_BIKE_PRICE_BIKEWALE","0.8544927802611971","finished","","2025-10-08T11:15:02.000Z","21","2025-10-08 14:15:15","10000","0.958273358482736","0.8544927802611971","","","","","","","","","","","",""
"tabm_REG_CONSUMER_BIKE_PRICE_BIKEWALE_8","TabM Ⓜ️","8","REG_CONSUMER_BIKE_PRICE_BIKEWALE","0.7762023822652813","finished","","2025-10-08T11:15:46.000Z","18","2025-10-08 14:15:57","10000","0.92817178322615","0.7762023822652813","","","","","","","","","","","",""
"tabm_REG_CONSUMER_BIKE_PRICE_BIKEWALE_9","TabM Ⓜ️","9","REG_CONSUMER_BIKE_PRICE_BIKEWALE","0.7918554121690491","finished","","2025-10-08T11:15:46.000Z","14","2025-10-08 14:15:58","10000","0.937105198225752","0.7918554121690491","","","","","","","","","","","",""
"tabm_REG_CONSUMER_BOOK_PRICE_PREDICTION_0","TabM Ⓜ️","0","REG_CONSUMER_BOOK_PRICE_PREDICTION","0.5876273165587804","finished","","2025-10-08T11:20:51.000Z","44","2025-10-08 14:21:33","10000","0.579685811334345","0.5876273165587804","","","","","","","","","","","",""
"tabm_REG_CONSUMER_BOOK_PRICE_PREDICTION_1","TabM Ⓜ️","1","REG_CONSUMER_BOOK_PRICE_PREDICTION","0.5802353757030536","finished","","2025-10-08T11:17:05.000Z","23","2025-10-08 14:17:26","10000","0.6386047141462028","0.5802353757030536","","","","","","","","","","","",""
"tabm_REG_CONSUMER_BOOK_PRICE_PREDICTION_2","TabM Ⓜ️","2","REG_CONSUMER_BOOK_PRICE_PREDICTION","0.5700080162020695","finished","","2025-10-08T11:17:49.000Z","39","2025-10-08 14:18:05","10000","0.6279875959312484","0.5700080162020695","","","","","","","","","","","",""
"tabm_REG_CONSUMER_BOOK_PRICE_PREDICTION_3","TabM Ⓜ️","3","REG_CONSUMER_BOOK_PRICE_PREDICTION","0.5804783924971779","finished","","2025-10-08T11:17:49.000Z","37","2025-10-08 14:18:09","10000","0.5350720489524574","0.5804783924971779","","","","","","","","","","","",""
"tabm_REG_CONSUMER_BOOK_PRICE_PREDICTION_4","TabM Ⓜ️","4","REG_CONSUMER_BOOK_PRICE_PREDICTION","0.543991460716513","finished","","2025-10-08T11:22:07.000Z","56","2025-10-08 14:22:45","10000","0.5829114795034609","0.543991460716513","","","","","","","","","","","",""
"tabm_REG_CONSUMER_BOOK_PRICE_PREDICTION_5","TabM Ⓜ️","5","REG_CONSUMER_BOOK_PRICE_PREDICTION","0.553496880856928","finished","","2025-10-08T11:22:08.000Z","30","2025-10-08 14:22:36","10000","0.5656602383984174","0.553496880856928","","","","","","","","","","","",""
"tabm_REG_CONSUMER_BOOK_PRICE_PREDICTION_6","TabM Ⓜ️","6","REG_CONSUMER_BOOK_PRICE_PREDICTION","0.5597378275870095","finished","","2025-10-08T11:22:15.000Z","34","2025-10-08 14:22:47","10000","0.5688531453470793","0.5597378275870095","","","","","","","","","","","",""
"tabm_REG_CONSUMER_BOOK_PRICE_PREDICTION_7","TabM Ⓜ️","7","REG_CONSUMER_BOOK_PRICE_PREDICTION","0.5968945524743317","finished","","2025-10-08T11:22:15.000Z","34","2025-10-08 14:22:48","10000","0.5846853178289124","0.5968945524743317","","","","","","","","","","","",""
"tabm_REG_CONSUMER_BOOK_PRICE_PREDICTION_8","TabM Ⓜ️","8","REG_CONSUMER_BOOK_PRICE_PREDICTION","0.5831893726792874","finished","","2025-10-08T11:22:21.000Z","32","2025-10-08 14:22:51","10000","0.5869030049711152","0.5831893726792874","","","","","","","","","","","",""
"tabm_REG_CONSUMER_BOOK_PRICE_PREDICTION_9","TabM Ⓜ️","9","REG_CONSUMER_BOOK_PRICE_PREDICTION","0.5497834212455988","finished","","2025-10-08T11:20:17.000Z","16","2025-10-08 14:20:32","10000","0.598777061889078","0.5497834212455988","","","","","","","","","","","",""
"tabm_REG_CONSUMER_CAR_PRICE_CARDEKHO_0","TabM Ⓜ️","0","REG_CONSUMER_CAR_PRICE_CARDEKHO","0.9881494663970992","finished","","2025-10-08T11:20:17.000Z","86","2025-10-08 14:21:13","10000","0.994193820074496","0.9881494663970992","","","","","","","","","","","",""
